Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Diamond Princess,US,2021-02-12 05:30:51,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-02-11,,
District of Columbia,US,2021-02-12 05:30:51,38.8974,-77.0268,38533,973,27398.0,10162.0,11.0,5459.873127698374,1151484.0,,2.5251083486881374,84000011.0,USA,163157.72321321035,,2021-02-11,,
Florida,US,2021-02-12 05:30:51,27.7663,-81.6868,1806805,28382,,,12.0,8412.455185571926,21796233.0,,1.570839133166003,84000012.0,USA,101482.91228261152,,2021-02-11,,
Georgia,US,2021-02-12 05:30:51,33.0406,-83.6431,955085,15513,,,13.0,8995.450214237484,6765890.0,,1.624253338708073,84000013.0,USA,63724.40845579949,,2021-02-11,,
Grand Princess,US,2021-02-12 05:30:51,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-02-11,,
Guam,US,2021-02-12 05:30:51,13.4443,144.7937,7686,130,7467.0,89.0,66.0,4680.050417404965,111858.0,,1.6913869372885766,316.0,GUM,68110.99135962588,,2021-02-11,,
Hawaii,US,2021-02-12 05:30:51,21.0943,-157.4983,27454,424,,,15.0,1939.0170862902864,1017996.0,,1.5444015444015444,84000015.0,USA,71898.87221443746,,2021-02-11,,
Idaho,US,2021-02-12 05:30:51,44.2405,-114.4788,166876,1791,88126.0,76959.0,16.0,9337.992742289733,618223.0,,1.07325199549366,84000016.0,USA,34594.32085570475,,2021-02-11,,
Illinois,US,2021-02-12 05:30:51,40.3495,-88.9861,1155833,21985,,,17.0,9121.285725232388,16918910.0,,1.9020913920955709,84000017.0,USA,133516.0116292678,,2021-02-11,,
Indiana,US,2021-02-12 05:30:51,39.8494,-86.2583,645006,12027,420225.0,212754.0,18.0,9580.882618346195,7425081.0,,1.8646338173598385,84000018.0,USA,1.1029173293382168e-05,,2021-02-11,,
Iowa,US,2021-02-12 05:30:51,42.0115,-93.2105,327432,5196,299106.0,23130.0,19.0,10377.9630879822,1275682.0,,1.5868943780693396,84000019.0,USA,40432.76377386239,,2021-02-11,,
Kansas,US,2021-02-12 05:30:51,38.5266,-96.7265,287276,4308,6018.0,276950.0,20.0,9860.797703234186,1211493.0,,1.4996031690778209,84000020.0,USA,41584.70388018593,,2021-02-11,,
Kentucky,US,2021-02-12 05:30:51,37.6681,-84.6701,384903,4211,45451.0,335241.0,21.0,8615.290331230599,3725585.0,,1.094041875485512,84000021.0,USA,83389.83179834334,,2021-02-11,,
Louisiana,US,2021-02-12 05:30:51,31.1695,-91.8678,417415,9239,380673.0,27503.0,22.0,8978.99541257367,5277162.0,,2.213384760969299,84000022.0,USA,113516.79596901903,,2021-02-11,,
Maine,US,2021-02-12 05:30:51,44.6939,-69.3819,42064,641,12588.0,28835.0,23.0,3129.268299940783,1486577.0,,1.5238683910232027,84000023.0,USA,110590.96333018898,,2021-02-11,,
Maryland,US,2021-02-12 05:30:51,39.0639,-76.8021,367865,7467,9554.0,350844.0,24.0,6084.758042106099,7344008.0,,2.029820722275835,84000024.0,USA,1.2147530137221949e-05,,2021-02-11,,
Massachusetts,US,2021-02-12 05:30:51,42.2302,-71.5301,551396,12840,453740.0,82387.0,25.0,7999.938483886042,15141511.0,,2.7691532038680005,84000025.0,USA,2.196808764537353e-05,,2021-02-11,,
Michigan,US,2021-02-12 05:30:51,43.3266,-84.5361,626477,16019,498495.0,111963.0,26.0,6273.014623119166,9862459.0,,2.5569973039712552,84000026.0,USA,9.875438288542632e-06,,2021-02-11,,
Minnesota,US,2021-02-12 05:30:51,45.6945,-93.9002,470803,6411,456849.0,7543.0,27.0,8348.11562172851,6497251.0,,1.3617160468391238,84000027.0,USA,115207.00286827223,,2021-02-11,,
Mississippi,US,2021-02-12 05:30:51,32.7416,-89.6787,284664,6390,253140.0,25134.0,28.0,9564.843695661742,1645301.0,,2.244751707275946,84000028.0,USA,55282.884022271726,,2021-02-11,,
Missouri,US,2021-02-12 05:30:51,38.4561,-92.2884,549076,7721,,,29.0,8946.353423616538,4294645.0,,1.4061805651676635,84000029.0,USA,69974.67017128348,,2021-02-11,,
Montana,US,2021-02-12 05:30:51,46.9219,-110.4544,96842,1320,92497.0,3025.0,30.0,9061.00237841722,1007629.0,,1.363044959831478,84000030.0,USA,94278.6060341811,,2021-02-11,,
Nebraska,US,2021-02-12 05:30:51,41.1254,-98.2681,195006,1990,141236.0,51780.0,31.0,10080.913643864167,2214571.0,,1.0204814210844797,84000031.0,USA,114483.13902754744,,2021-02-11,,
Nevada,US,2021-02-12 05:30:51,38.3135,-117.0554,286387,4637,,,32.0,9297.808292826729,2582839.0,,1.619137740190721,84000032.0,USA,83854.16193205799,,2021-02-11,,
New Hampshire,US,2021-02-12 05:30:51,43.4525,-71.5639,69929,1117,65349.0,3463.0,33.0,5142.9311081546,1347618.0,,1.59733443921692,84000033.0,USA,99110.61983024332,,2021-02-11,,
New Jersey,US,2021-02-12 05:30:51,40.2989,-74.521,736330,22329,71143.0,642858.0,34.0,8289.960021120918,9957129.0,,3.032471853652574,84000034.0,USA,112102.18425861187,,2021-02-11,,
New Mexico,US,2021-02-12 05:30:51,34.8405,-106.2485,179323,3479,116518.0,59326.0,35.0,8552.104153462204,2486602.0,,1.940074613964745,84000035.0,USA,118588.6879664484,,2021-02-11,,
New York,US,2021-02-12 05:30:51,42.1657,-74.9481,1514070,45263,135657.0,1333150.0,36.0,7782.99664519005,34311547.0,,2.989491899317733,84000036.0,USA,176376.69010830458,,2021-02-11,,
North Carolina,US,2021-02-12 05:30:51,35.6301,-79.8064,810466,10294,730454.0,69718.0,37.0,7727.49341061723,9461648.0,,1.270133478764069,84000037.0,USA,9.02133125554677e-06,,2021-02-11,,
North Dakota,US,2021-02-12 05:30:51,47.5289,-99.784,98248,1460,96127.0,766.0,38.0,12906.167739632734,1372588.0,,1.484448872937277,84000038.0,USA,180115.00376609774,,2021-02-11,,
Northern Mariana Islands,US,2021-02-12 05:30:51,15.0979,145.6739,134,2,29.0,103.0,69.0,243.0001450747135,17562.0,,1.492537313432836,580.0,MNP,31847.52647613521,,2021-02-11,,
Ohio,US,2021-02-12 05:30:51,40.3888,-82.7649,931437,18036,848058.0,65338.0,39.0,7968.423574098947,11222805.0,,1.936899650754694,84000039.0,USA,9.601085626780504e-06,,2021-02-11,,
Oklahoma,US,2021-02-12 05:30:51,35.5653,-96.9289,410288,3948,382342.0,23998.0,40.0,10368.739118886644,3343704.0,,0.9622509066801856,84000040.0,USA,84501.60488919429,,2021-02-11,,
Oregon,US,2021-02-12 05:30:51,44.572,-122.0709,149082,2056,,,41.0,3534.644289105745,3364377.0,,1.3791068002844071,84000041.0,USA,79767.34917326519,,2021-02-11,,
Pennsylvania,US,2021-02-12 05:30:51,40.5908,-77.2098,892813,22871,760471.0,109471.0,42.0,6974.017865505118,9685927.0,,2.561678649392426,84000042.0,USA,75659.54790306411,,2021-02-11,,
Puerto Rico,US,2021-02-12 05:30:51,18.2208,-66.5901,96636,1902,86310.0,8424.0,72.0,3025.837791598068,1626957.0,,1.968210604743574,630.0,PRI,50942.79539617759,,2021-02-11,,
Rhode Island,US,2021-02-12 05:30:51,41.6809,-71.5118,120381,2447,7453.0,110481.0,44.0,11363.548403235536,2714191.0,,2.032712803515505,84000044.0,USA,256210.20596378387,,2021-02-11,,
South Carolina,US,2021-02-12 05:30:51,33.8569,-80.945,476287,7837,213484.0,254966.0,45.0,9250.601218090576,4556983.0,,1.6454364700275257,84000045.0,USA,88507.20781927292,,2021-02-11,,
South Dakota,US,2021-02-12 05:30:51,44.2998,-99.4388,109859,1829,105821.0,2209.0,46.0,12418.23120547013,667167.0,,1.6648613222403263,84000046.0,USA,7.541515996559126e-06,,2021-02-11,,
Tennessee,US,2021-02-12 05:30:51,35.7478,-86.6923,746345,10812,716136.0,19738.0,47.0,10933.767392659784,6665560.0,,1.4479982214746223,84000047.0,USA,97604.19049214444,,2021-02-11,,
Texas,US,2021-02-12 05:30:51,31.0545,-97.5635,2576653,40546,2184719.0,351399.0,48.0,8886.272501946052,18506265.0,,1.5731648770711462,84000048.0,USA,63823.77207300582,,2021-02-11,,
Utah,US,2021-02-12 05:30:51,40.15,-111.8624,358581,1774,328315.0,28492.0,49.0,11184.831491866082,2712198.0,,0.4947278299742596,84000049.0,USA,84598.67534134883,,2021-02-11,,
Vermont,US,2021-02-12 05:30:51,44.0459,-72.7107,13249,188,10154.0,2907.0,50.0,2123.2746090075307,951720.0,,1.4189750169824138,84000050.0,USA,152521.91945691349,,2021-02-11,,
Virgin Islands,US,2021-02-12 05:30:51,18.3358,-64.8963,2505,25,2396.0,84.0,78.0,2335.272401834657,44381.0,,0.998003992015968,850.0,VIR,41373.94190252452,,2021-02-11,,
Virginia,US,2021-02-12 05:30:51,37.7693,-78.17,541018,6958,42518.0,491542.0,51.0,6338.431207288039,5518735.0,,1.2860939931758275,84000051.0,USA,64656.11522861117,,2021-02-11,,
Washington,US,2021-02-12 05:30:51,47.4009,-121.4905,326159,4633,,,53.0,4283.172462173796,4814665.0,,1.420472836867908,84000053.0,USA,63226.955388604925,,2021-02-11,,
West Virginia,US,2021-02-12 05:30:51,38.4912,-80.9545,126420,2187,110698.0,13535.0,54.0,7054.108842634003,2054150.0,,1.7299477930707166,84000054.0,USA,114619.50386882325,,2021-02-11,,
Wisconsin,US,2021-02-12 05:30:51,44.2685,-89.6165,604683,6723,534164.0,63796.0,55.0,10385.398958579866,6424253.0,,1.1118222275142513,84000055.0,USA,1.1033620990809e-05,,2021-02-11,,
Wyoming,US,2021-02-12 05:30:51,42.756,-107.3025,52979,647,51525.0,807.0,56.0,9153.896526879063,601103.0,,1.22123860397516,84000056.0,USA,103860.67430484884,,2021-02-11,,
Alabama,US,2021-02-13 05:30:30,32.3182,-86.9023,478667,9180,264621.0,204866.0,1.0,9762.368746029366,,,1.917825962516739,84000001.0,USA,,,2021-02-12,,
Alaska,US,2021-02-13 05:30:30,61.3707,-152.4044,56409,282,,,2.0,7710.940543643932,1584548.0,,0.4999202254959315,84000002.0,USA,216602.943086208,,2021-02-12,,
American Samoa,US,2021-02-13 05:30:30,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-02-12,,
Arizona,US,2021-02-13 05:30:30,33.7298,-111.4312,793532,14834,110642.0,668056.0,4.0,10902.086178099797,7140917.0,,1.869363806374538,84000004.0,USA,49530.28122950789,,2021-02-12,,
Arkansas,US,2021-02-13 05:30:30,34.9697,-92.3731,311608,5212,293796.0,12600.0,5.0,10325.654018617512,2569944.0,,1.672614310287284,84000005.0,USA,85159.40730411916,,2021-02-12,,
California,US,2021-02-13 08:31:01,36.1162,-119.6816,3526848,46044,,,6.0,8930.122711647988,45125441.0,,1.3004996471578494,84000006.0,USA,114206.2824458143,,2021-02-12,,
Colorado,US,2021-02-13 05:30:30,39.0598,-105.3111,428343,5989,21816.0,384168.0,8.0,7150.423287332498,5799358.0,,1.4061111192061664,84000008.0,USA,100705.39785119511,,2021-02-12,,
Connecticut,US,2021-02-13 05:30:30,41.5978,-72.7554,267337,7381,9800.0,250156.0,9.0,7498.330428938821,6214545.0,,2.760934700396877,84000009.0,USA,174307.00529859168,,2021-02-12,,
Delaware,US,2021-02-13 05:30:30,39.3185,-75.5071,82263,1352,,,10.0,8447.94015798489,1343768.0,,1.6435092325832998,84000010.0,USA,1.3799729708635768e-05,,2021-02-12,,
Diamond Princess,US,2021-02-13 05:30:30,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-02-12,,
District of Columbia,US,2021-02-13 05:30:30,38.8974,-77.0268,38670,976,27473.0,10221.0,11.0,5479.285128282151,1151484.0,,2.52392035169382,84000011.0,USA,163157.72321321035,,2021-02-12,,
Florida,US,2021-02-13 05:30:30,27.7663,-81.6868,1814422,28565,,,12.0,8447.91981576085,21892102.0,,1.5743305581612217,84000012.0,USA,101929.27681347434,,2021-02-12,,
Georgia,US,2021-02-13 05:30:30,33.0406,-83.6431,958985,15708,,,13.0,9032.182291314944,6792960.0,,1.6379818245332305,84000013.0,USA,63979.36674464228,,2021-02-12,,
Grand Princess,US,2021-02-13 05:30:30,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-02-12,,
Guam,US,2021-02-13 05:30:30,13.4443,144.7937,7689,130,7472.0,87.0,66.0,4681.877134976161,112228.0,,1.6907270126154246,316.0,GUM,68336.28652674009,,2021-02-12,,
Hawaii,US,2021-02-13 05:30:30,21.0943,-157.4983,27541,425,,,15.0,1945.161709533065,1023552.0,,1.5431538433608076,84000015.0,USA,72291.28056773494,,2021-02-12,,
Idaho,US,2021-02-13 05:30:30,44.2405,-114.4788,167225,1796,88672.0,76757.0,16.0,9357.521970381604,619943.0,,1.0740020929884886,84000016.0,USA,34690.56805432371,,2021-02-12,,
Illinois,US,2021-02-13 05:30:30,40.3495,-88.9861,1158431,22027,,,17.0,9141.787908778068,17021919.0,,1.901451186993442,84000017.0,USA,134328.90979126046,,2021-02-12,,
Indiana,US,2021-02-13 05:30:30,39.8494,-86.2583,646425,12117,421304.0,213004.0,18.0,9601.960364034505,7470213.0,,1.8744633948253857,84000018.0,USA,1.1096212110746842e-05,,2021-02-12,,
Iowa,US,2021-02-13 05:30:30,42.0115,-93.2105,328565,5223,300366.0,22976.0,19.0,10413.873543217742,1277491.0,,1.589639797300382,84000019.0,USA,40490.10006117138,,2021-02-12,,
Kansas,US,2021-02-13 05:30:30,38.5266,-96.7265,288475,4367,6057.0,278051.0,20.0,9901.95358275833,1217589.0,,1.5138226882745471,84000020.0,USA,41793.95012003512,,2021-02-12,,
Kentucky,US,2021-02-13 05:30:30,37.6681,-84.6701,386326,4253,45589.0,336484.0,21.0,8647.141364195633,3750687.0,,1.1008837096131248,84000021.0,USA,83951.69028709129,,2021-02-12,,
Louisiana,US,2021-02-13 05:30:30,31.1695,-91.8678,418585,9276,380673.0,28636.0,22.0,9004.163230291555,5306282.0,,2.216037363976253,84000022.0,USA,114143.19498777534,,2021-02-12,,
Maine,US,2021-02-13 05:30:30,44.6939,-69.3819,42265,643,12619.0,29003.0,23.0,3144.221298426141,1496778.0,,1.5213533656689933,84000023.0,USA,111349.84660157774,,2021-02-12,,
Maryland,US,2021-02-13 05:30:30,39.0639,-76.8021,368977,7503,9559.0,351915.0,24.0,6103.151341122917,7388614.0,,2.0334600801675986,84000024.0,USA,1.222131174656945e-05,,2021-02-12,,
Massachusetts,US,2021-02-13 05:30:30,42.2302,-71.5301,553812,12887,453740.0,84714.0,25.0,8034.99106202783,15250667.0,,2.7731432327215733,84000025.0,USA,2.212645681837208e-05,,2021-02-12,,
Michigan,US,2021-02-13 05:30:30,43.3266,-84.5361,628012,16027,498495.0,113490.0,26.0,6288.384824174413,9904167.0,,2.552021298956071,84000026.0,USA,9.917201177507596e-06,,2021-02-12,,
Minnesota,US,2021-02-13 05:30:30,45.6945,-93.9002,471851,6430,457359.0,8062.0,27.0,8366.698394505174,6535718.0,,1.3627183157395024,84000027.0,USA,115889.08638010426,,2021-02-12,,
Mississippi,US,2021-02-13 05:30:30,32.7416,-89.6787,285648,6429,253140.0,26079.0,28.0,9597.90655642577,1646285.0,,2.2506721559401783,84000028.0,USA,55315.94688303577,,2021-02-12,,
Missouri,US,2021-02-13 05:30:30,38.4561,-92.2884,550158,7752,,,29.0,8963.982958333687,4311062.0,,1.4090497638860109,84000029.0,USA,70242.16007096133,,2021-02-12,,
Montana,US,2021-02-13 05:30:30,46.9219,-110.4544,97063,1324,92822.0,2917.0,30.0,9081.6801992556,1012245.0,,1.3640625160977922,84000030.0,USA,94710.5011517827,,2021-02-12,,
Nebraska,US,2021-02-13 05:30:30,41.1254,-98.2681,195485,2002,141783.0,51700.0,31.0,10105.675741622244,2231446.0,,1.024119497659667,84000031.0,USA,115355.49894334596,,2021-02-12,,
Nevada,US,2021-02-13 05:30:30,38.3135,-117.0554,287023,4663,,,32.0,9318.456597652848,2590646.0,,1.6246084808534509,84000032.0,USA,84107.6231203874,,2021-02-12,,
New Hampshire,US,2021-02-13 05:30:30,43.4525,-71.5639,70322,1126,65349.0,3847.0,33.0,5171.83430890829,1354823.0,,1.601205881516453,84000033.0,USA,99640.51184406098,,2021-02-12,,
New Jersey,US,2021-02-13 05:30:30,40.2989,-74.521,740062,22393,71510.0,646159.0,34.0,8331.976685929934,10007798.0,,3.0258275657985414,84000034.0,USA,112672.64041863546,,2021-02-12,,
New Mexico,US,2021-02-13 05:30:30,34.8405,-106.2485,179724,3502,117635.0,58587.0,35.0,8571.228268971861,2512101.0,,1.948543321982596,84000035.0,USA,119804.76233398145,,2021-02-12,,
New York,US,2021-02-13 05:30:30,42.1657,-74.9481,1522785,45410,136491.0,1340884.0,36.0,7827.795641116812,34548681.0,,2.982036203403632,84000036.0,USA,177595.66487595768,,2021-02-12,,
North Carolina,US,2021-02-13 05:30:30,35.6301,-79.8064,814594,10376,730454.0,73764.0,37.0,7766.852363119899,9528811.0,,1.2737633716919103,84000037.0,USA,9.085368690792332e-06,,2021-02-12,,
North Dakota,US,2021-02-13 05:30:30,47.5289,-99.784,98339,1461,96234.0,771.0,38.0,12920.995929465056,1376213.0,,1.4837608920845775,84000038.0,USA,180590.68684700195,,2021-02-12,,
Northern Mariana Islands,US,2021-02-13 05:30:30,15.0979,145.6739,134,2,29.0,103.0,69.0,243.0001450747135,17563.0,,1.492537313432836,580.0,MNP,31849.33991005368,,2021-02-12,,
Ohio,US,2021-02-13 05:30:30,40.3888,-82.7649,934742,18088,851653.0,64997.0,39.0,7996.697778272065,11275227.0,,1.9355073378536536,84000039.0,USA,9.645932535439e-06,,2021-02-12,,
Oklahoma,US,2021-02-13 05:30:30,35.5653,-96.9289,411727,3959,384398.0,23370.0,40.0,10405.105319194909,3358452.0,,0.9615594799466636,84000040.0,USA,84874.3142166066,,2021-02-12,,
Oregon,US,2021-02-13 05:30:30,44.572,-122.0709,149576,2094,,,41.0,3546.3567311095976,3364377.0,,1.399957212387014,84000041.0,USA,79767.34917326519,,2021-02-12,,
Pennsylvania,US,2021-02-13 05:30:30,40.5908,-77.2098,896305,22975,772782.0,100548.0,42.0,7001.294876913267,9727728.0,,2.563301554716308,84000042.0,USA,75986.06747748338,,2021-02-12,,
Puerto Rico,US,2021-02-13 05:30:30,18.2208,-66.5901,96924,1907,86798.0,8219.0,72.0,3034.855562242344,1633470.0,,1.967520944244976,630.0,PRI,51146.728521893456,,2021-02-12,,
Rhode Island,US,2021-02-13 05:30:30,41.6809,-71.5118,120821,2452,7496.0,110873.0,44.0,11405.08287543151,2736973.0,,2.02944852302166,84000044.0,USA,258360.7476582581,,2021-02-12,,
South Carolina,US,2021-02-13 05:30:30,33.8569,-80.945,480157,7894,215306.0,256957.0,45.0,9325.765618366062,4595965.0,,1.6440455934204854,84000045.0,USA,89264.32891786181,,2021-02-12,,
South Dakota,US,2021-02-13 05:30:30,44.2998,-99.4388,110068,1831,106057.0,2180.0,46.0,12441.856127615274,669812.0,,1.6635170985209145,84000046.0,USA,7.571414522431807e-06,,2021-02-12,,
Tennessee,US,2021-02-13 05:30:30,35.7478,-86.6923,748261,10893,718749.0,18969.0,47.0,10961.955281854,6690985.0,,1.455094835635597,84000047.0,USA,97976.49027539788,,2021-02-12,,
Texas,US,2021-02-13 05:30:30,31.0545,-97.5635,2589155,40908,2204146.0,344108.0,48.0,8929.388970798991,18605754.0,,1.5797045754309804,84000048.0,USA,64166.88632430241,,2021-02-12,,
Utah,US,2021-02-13 05:30:30,40.15,-111.8624,359641,1785,330949.0,26907.0,49.0,11217.894931873718,2723333.0,,0.4963282829265851,84000049.0,USA,84945.99742105168,,2021-02-12,,
Vermont,US,2021-02-13 05:30:30,44.0459,-72.7107,13415,189,10331.0,2895.0,50.0,2149.8776420738186,961542.0,,1.4088706671636229,84000050.0,USA,154095.985666414,,2021-02-12,,
Virgin Islands,US,2021-02-13 05:30:30,18.3358,-64.8963,2524,25,2399.0,100.0,78.0,2352.985046798673,44448.0,,0.9904912836767036,850.0,VIR,41436.40228213447,,2021-02-12,,
Virginia,US,2021-02-13 05:30:30,37.7693,-78.17,544209,6966,42712.0,494531.0,51.0,6375.816163024182,5553955.0,,1.280022932366058,84000051.0,USA,65068.74391586499,,2021-02-12,,
Washington,US,2021-02-13 05:30:30,47.4009,-121.4905,327167,4675,,,53.0,4296.4096803461325,4840076.0,,1.4289338472400943,84000053.0,USA,63560.656728860136,,2021-02-12,,
West Virginia,US,2021-02-13 05:30:30,38.4912,-80.9545,126887,2200,111584.0,13103.0,54.0,7080.166972910146,2068472.0,,1.7338261602843474,84000054.0,USA,115418.65706328776,,2021-02-12,,
Wisconsin,US,2021-02-13 05:30:30,44.2685,-89.6165,605785,6734,535627.0,63424.0,55.0,10404.32575105188,6454144.0,,1.1116155071518774,84000055.0,USA,1.1084958627268252e-05,,2021-02-12,,
Wyoming,US,2021-02-13 05:30:30,42.756,-107.3025,53086,647,51640.0,799.0,56.0,9172.3843603296,604578.0,,1.2187770787024828,84000056.0,USA,104461.09693326584,,2021-02-12,,
Alabama,US,2021-02-14 05:30:42,32.3182,-86.9023,479856,9242,264621.0,205993.0,1.0,9786.618289948268,,,1.9259944650061684,84000001.0,USA,,,2021-02-13,,
Alaska,US,2021-02-14 05:30:42,61.3707,-152.4044,56410,282,,,2.0,7711.077240634548,1584548.0,,0.4999113632334692,84000002.0,USA,216602.943086208,,2021-02-13,,
American Samoa,US,2021-02-14 05:30:42,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-02-13,,
Arizona,US,2021-02-14 05:30:42,33.7298,-111.4312,795323,14948,111173.0,669202.0,4.0,10926.692162918273,7179670.0,,1.8794879564654865,84000004.0,USA,49689.05921194628,,2021-02-13,,
Arkansas,US,2021-02-14 05:30:42,34.9697,-92.3731,312562,5252,295061.0,12249.0,5.0,10357.266409614407,2578512.0,,1.6803066271651703,84000005.0,USA,85443.32236288374,,2021-02-13,,
California,US,2021-02-14 08:31:01,36.1162,-119.6816,3537153,46560,,,6.0,8956.210841389511,45411637.0,,1.3112079299242283,84000006.0,USA,114930.60514464094,,2021-02-13,,
Colorado,US,2021-02-14 05:30:42,39.0598,-105.3111,429127,5991,21895.0,385274.0,8.0,7171.417477724279,5829955.0,,1.407806132455815,84000008.0,USA,101236.7123618794,,2021-02-13,,
Connecticut,US,2021-02-14 05:30:42,41.5978,-72.7554,267337,7381,9800.0,250156.0,9.0,7498.330428938821,6214545.0,,2.760934700396877,84000009.0,USA,174307.00529859168,,2021-02-13,,
Delaware,US,2021-02-14 05:30:42,39.3185,-75.5071,82672,1356,,,10.0,8489.942121499666,1349014.0,,1.6402167602090187,84000010.0,USA,1.3853603131764986e-05,,2021-02-13,,
Diamond Princess,US,2021-02-14 05:30:42,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,,2021-02-13,,
District of Columbia,US,2021-02-14 05:30:42,38.8974,-77.0268,38796,979,27549.0,10268.0,11.0,5497.138501081829,1163922.0,,2.5234560263944736,84000011.0,USA,164920.10615672145,,2021-02-13,,
Florida,US,2021-02-14 05:30:42,27.7663,-81.6868,1821937,28683,,,12.0,8482.90953558096,21959586.0,,1.5743134916300618,84000012.0,USA,102243.48123827012,,2021-02-13,,
Georgia,US,2021-02-14 05:30:42,33.0406,-83.6431,962808,15850,,,13.0,9068.18914533216,6828948.0,,1.6462264542878746,84000013.0,USA,64318.31904973552,,2021-02-13,,
Grand Princess,US,2021-02-14 05:30:42,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-02-13,,
Guam,US,2021-02-14 05:30:42,13.4443,144.7937,7689,130,7472.0,87.0,66.0,4681.877134976161,112231.0,,1.6907270126154246,316.0,GUM,68338.1132443113,,2021-02-13,,
Hawaii,US,2021-02-14 05:30:42,21.0943,-157.4983,27584,425,,,15.0,1948.198707227772,1029156.0,,1.540748259860789,84000015.0,USA,72687.07905799395,,2021-02-13,,
Idaho,US,2021-02-14 05:30:42,44.2405,-114.4788,167483,1803,89126.0,76554.0,16.0,9371.959050174448,621427.0,,1.0765271699217234,84000016.0,USA,34773.60924196937,,2021-02-13,,
